GameID,posteam,InterceptionThrown,Fumble,Touchdown,FieldGoalResult,Penalty.Yards,Yards.Gained,ReturnResult,Sack,PosTeamScore,DefTeamScore,win
2009120611,NYG,1,2,3,1,10,417,0,1,30.0,24.0,1
2009120612,SEA,0,3,2,2,35,324,0,5,17.0,17.0,0
2009120612,SF,0,1,2,1,70,505,0,1,17.0,17.0,0
2009120613,MIA,1,2,2,3,52,556,0,1,22.0,21.0,1
2009120613,NE,2,0,3,0,40,588,0,0,21.0,22.0,0
2009120700,BAL,3,2,2,0,165,402,0,3,14.0,27.0,0
2009120700,GB,2,3,3,2,140,398,0,2,27.0,14.0,1
2009121000,CLE,0,0,1,2,40,306,0,1,13.0,6.0,1
2009121000,PIT,0,1,0,2,55,321,0,8,6.0,13.0,0
2009121300,ATL,1,0,2,3,25,487,0,1,23.0,26.0,0
2009121300,NO,1,1,3,2,89,446,0,0,26.0,23.0,1
2009121301,BAL,0,1,6,2,40,582,0,0,48.0,3.0,1
2009121301,DET,3,1,0,1,50,422,0,1,3.0,48.0,0
2009121302,CHI,2,1,2,0,90,405,0,3,14.0,21.0,0
2009121302,GB,0,2,2,2,49,354,0,2,21.0,14.0,1
2009121303,HOU,1,1,3,2,10,483,0,0,33.0,7.0,1
2009121303,SEA,1,4,2,0,88,464,1,3,7.0,33.0,0
2009121304,DEN,1,0,2,1,45,415,0,3,16.0,28.0,0
2009121304,IND,3,0,4,0,40,352,0,0,28.0,16.0,1
2009121305,JAC,0,0,1,1,17,299,0,3,10.0,14.0,0
2009121305,MIA,1,5,2,0,20,435,0,2,14.0,10.0,1
2009121306,BUF,1,2,1,3,35,389,0,2,16.0,10.0,1
2009121306,KC,4,2,1,1,48,473,0,4,10.0,16.0,0
2009121307,CIN,0,3,2,1,104,405,0,1,10.0,30.0,0
2009121307,MIN,1,0,3,3,50,382,0,2,30.0,10.0,1
2009121308,CAR,1,0,1,1,30,441,0,2,10.0,20.0,0
2009121308,NE,1,3,2,2,87,441,0,0,20.0,10.0,1
2009121309,NYJ,0,1,2,4,53,395,0,1,26.0,3.0,1
2009121309,TB,3,2,0,1,44,332,0,3,3.0,26.0,0
2009121310,STL,5,2,2,0,92,524,1,1,7.0,46.0,0
2009121310,TEN,0,0,4,4,30,501,0,0,46.0,7.0,1
2009121311,OAK,1,4,1,2,75,479,0,8,13.0,34.0,0
2009121311,WAS,0,0,4,2,73,418,0,3,34.0,13.0,1
2009121312,DAL,0,1,2,1,34,458,0,1,16.0,20.0,0
2009121312,SD,1,0,2,2,58,383,0,1,20.0,17.0,1
2009121313,NYG,0,5,8,1,70,806,2,3,38.0,43.0,0
2009121313,PHI,1,1,4,1,29,533,0,1,43.0,38.0,1
2009121400,ARI,2,6,1,1,60,386,0,4,9.0,24.0,0
2009121400,SF,2,1,3,1,73,360,0,1,24.0,9.0,1
2009121700,IND,1,0,5,0,24,533,1,0,35.0,31.0,1
2009121700,JAC,1,1,4,1,38,559,0,2,31.0,35.0,0
2009121900,DAL,0,0,3,1,54,544,0,3,24.0,17.0,1
2009121900,NO,1,2,2,1,25,447,0,5,17.0,24.0,0
2009122000,BAL,1,1,5,1,6,520,1,2,31.0,6.0,1
2009122000,CHI,4,3,0,0,29,377,0,2,6.0,31.0,0
2009122001,BUF,1,1,1,1,65,373,0,6,9.0,17.0,0
2009122001,NE,1,0,2,1,111,298,0,0,17.0,10.0,1
2009122002,ARI,1,1,5,1,45,461,1,2,31.0,23.0,1
2009122002,DET,2,0,2,1,65,441,0,2,23.0,31.0,0
2009122003,CLE,2,1,6,2,30,512,3,0,40.0,33.0,1
2009122003,KC,0,2,3,2,24,678,0,1,33.0,41.0,0
2009122004,ATL,0,0,1,1,40,310,0,0,10.0,7.0,1
2009122004,NYJ,3,1,1,0,50,393,0,2,7.0,10.0,0
2009122005,PHI,2,0,3,2,35,551,0,0,27.0,13.0,1
2009122005,SF,3,1,1,2,89,389,0,3,13.0,27.0,0
2009122006,GB,0,0,5,0,29,546,0,1,34.0,30.0,1
2009122006,PIT,1,1,4,3,108,684,0,7,36.0,36.0,0
2009122007,HOU,0,2,1,3,10,493,0,0,16.0,13.0,1
2009122007,STL,1,2,1,2,35,401,0,3,13.0,16.0,0
2009122008,MIA,3,1,2,3,81,606,0,1,24.0,24.0,0
2009122008,TEN,1,2,3,2,25,454,0,2,24.0,24.0,0
2009122009,DEN,0,1,1,4,32,409,0,3,19.0,20.0,0
2009122009,OAK,1,2,2,2,102,438,0,1,19.0,19.0,0
2009122010,CIN,1,2,2,3,65,515,0,2,24.0,27.0,0
2009122010,SD,2,0,3,2,20,465,0,2,24.0,24.0,0
2009122011,SEA,4,2,1,0,60,506,0,1,7.0,24.0,0
2009122011,TB,1,0,2,3,25,408,0,0,24.0,7.0,1
2009122012,CAR,0,3,4,0,50,532,0,2,26.0,7.0,1
2009122012,MIN,1,1,1,0,44,310,0,4,7.0,26.0,0
2009122100,NYG,0,0,5,1,25,435,0,2,44.0,12.0,1
2009122100,WAS,3,1,3,0,42,514,1,5,12.0,44.0,0
2009122500,SD,0,1,6,0,74,567,0,1,42.0,17.0,1
2009122500,TEN,2,1,2,1,30,379,0,1,16.0,42.0,0
2009122700,ATL,0,3,3,1,75,460,0,3,24.0,3.0,1
2009122700,BUF,2,1,1,1,55,379,1,2,3.0,24.0,0
2009122701,CIN,1,0,2,1,30,352,0,1,17.0,10.0,1
2009122701,KC,2,1,1,1,46,394,0,1,10.0,17.0,0
2009122702,CLE,0,1,2,3,96,358,0,2,23.0,9.0,1
2009122702,OAK,4,0,0,3,94,510,0,4,9.0,23.0,0
2009122703,GB,0,1,6,2,86,485,0,3,48.0,10.0,1
2009122703,SEA,4,0,1,1,50,462,0,3,10.0,48.0,0
2009122704,HOU,1,0,3,2,0,473,0,1,27.0,20.0,1
2009122704,MIA,1,1,2,2,45,558,0,3,17.0,27.0,0
2009122705,CAR,0,0,5,2,29,533,0,1,41.0,9.0,1
2009122705,NYG,2,4,1,1,20,493,0,4,9.0,41.0,0
2009122706,JAC,2,1,1,0,5,420,0,2,7.0,35.0,0
2009122706,NE,0,1,5,0,10,480,0,0,35.0,7.0,1
2009122707,NO,0,1,3,1,31,518,1,1,17.0,16.0,1
2009122707,TB,2,1,1,2,25,579,0,3,16.0,17.0,0
2009122708,DEN,1,1,4,2,72,414,0,3,27.0,30.0,0
2009122708,PHI,1,5,3,3,90,476,0,5,27.0,27.0,0
2009122709,BAL,1,2,2,2,55,474,0,6,20.0,23.0,0
2009122709,PIT,2,1,2,3,78,446,0,4,23.0,20.0,1
2009122710,ARI,0,3,4,1,25,563,0,2,31.0,10.0,1
2009122710,STL,3,1,1,1,10,351,0,4,10.0,31.0,0
2009122711,DET,3,3,0,2,29,399,0,2,6.0,20.0,0
2009122711,SF,0,1,2,2,10,351,0,1,20.0,6.0,1
2009122712,IND,1,1,3,1,62,440,1,2,15.0,27.0,0
2009122712,NYJ,1,0,2,2,5,311,1,2,27.0,15.0,1
2009122713,DAL,1,0,2,1,24,435,0,1,17.0,0.0,1
2009122713,WAS,1,3,0,0,30,252,0,3,0.0,17.0,0
2009122800,CHI,1,0,4,3,42,580,0,2,30.0,30.0,0
2009122800,MIN,0,2,4,1,36,578,0,3,30.0,30.0,0
2010010300,BUF,0,0,3,3,55,437,0,0,30.0,7.0,1
2010010300,IND,2,1,1,0,0,323,0,1,7.0,30.0,0
2010010301,CAR,0,1,3,3,25,393,0,2,23.0,10.0,1
2010010301,NO,1,2,1,1,39,332,0,0,10.0,23.0,0
2010010302,CLE,1,0,2,3,15,357,0,0,20.0,10.0,1
2010010302,JAC,1,1,2,1,20,402,0,3,16.0,23.0,0
2010010303,DAL,1,0,3,1,70,509,0,2,24.0,0.0,1
2010010303,PHI,0,2,0,0,68,263,0,4,0.0,24.0,0
2010010304,CHI,0,1,4,3,35,569,0,2,34.0,23.0,1
2010010304,DET,1,2,2,3,35,604,0,2,23.0,37.0,0
2010010305,HOU,1,2,5,0,41,580,1,1,28.0,26.0,1
2010010305,NE,1,1,3,2,58,501,1,2,26.0,28.0,0
2010010306,MIA,3,1,3,1,29,421,0,3,24.0,30.0,0
2010010306,PIT,1,3,3,3,56,488,0,4,30.0,24.0,1
2010010307,MIN,0,1,5,3,90,559,0,0,44.0,7.0,1
2010010307,NYG,1,3,1,0,50,413,0,3,7.0,44.0,0
2010010308,CIN,1,2,0,0,35,287,0,3,0.0,37.0,0
2010010308,NYJ,0,1,4,3,29,389,0,0,37.0,0.0,1
2010010309,SF,0,0,4,0,35,454,0,3,28.0,6.0,1
2010010309,STL,0,1,0,2,55,268,0,8,6.0,28.0,0
2010010310,ATL,3,1,2,2,46,477,0,1,17.0,10.0,1
2010010310,TB,2,1,1,1,20,254,0,1,10.0,20.0,0
2010010311,ARI,4,1,2,0,28,307,1,0,6.0,32.0,0
2010010311,GB,1,0,3,1,67,483,0,1,32.0,7.0,1
2010010312,DEN,3,0,5,1,81,685,2,2,24.0,42.0,0
2010010312,KC,2,1,3,3,49,573,0,0,42.0,24.0,1
2010010313,BAL,0,0,3,0,15,475,0,4,21.0,13.0,1
2010010313,OAK,1,1,1,2,52,402,0,3,13.0,21.0,0
2010010314,SD,1,1,2,3,5,514,0,1,23.0,20.0,1
2010010314,WAS,0,1,2,2,26,465,0,1,20.0,23.0,0
2010010315,SEA,1,1,1,2,86,389,0,3,13.0,17.0,0
2010010315,TEN,1,1,2,1,30,441,0,0,17.0,13.0,1
2010090900,MIN,1,0,1,1,30,339,0,1,9.0,14.0,0
2010090900,NO,0,1,2,0,50,390,0,1,14.0,9.0,1
2010091200,CLE,2,2,2,0,56,428,0,0,14.0,17.0,0
2010091200,TB,1,2,2,1,46,427,0,4,17.0,14.0,1
2010091201,BUF,1,1,1,1,30,222,0,3,10.0,15.0,0
2010091201,MIA,0,0,1,2,20,362,0,3,15.0,10.0,1
2010091202,CIN,1,2,4,1,10,508,1,1,24.0,37.0,0
2010091202,NE,0,0,4,1,25,578,1,0,37.0,24.0,1
2010091203,HOU,1,0,4,3,73,447,0,2,34.0,24.0,1
2010091203,IND,0,1,3,1,50,647,0,2,23.0,34.0,0
2010091204,DEN,1,1,2,1,37,473,0,3,17.0,24.0,0
2010091204,JAC,0,0,3,1,80,442,0,1,24.0,17.0,1
2010091205,OAK,1,5,2,2,111,427,0,4,13.0,38.0,0
2010091205,TEN,0,2,5,1,47,436,0,2,38.0,13.0,1
2010091206,CAR,3,3,1,3,80,462,0,4,18.0,31.0,0
2010091206,NYG,3,1,4,1,78,507,0,1,31.0,18.0,1
2010091207,CHI,1,4,2,2,80,578,0,4,19.0,14.0,1
2010091207,DET,1,3,2,0,60,274,0,2,14.0,19.0,0
2010091208,ARI,0,5,2,1,80,510,0,2,17.0,13.0,1
2010091208,STL,3,3,1,2,32,451,0,2,13.0,17.0,0
2010091209,ATL,1,1,0,3,49,396,0,3,9.0,9.0,0
2010091209,PIT,1,0,1,3,10,397,0,3,9.0,9.0,0
2010091210,GB,2,1,3,2,35,475,0,3,27.0,20.0,1
2010091210,PHI,1,2,2,2,60,424,0,5,20.0,27.0,0
2010091211,SEA,1,0,3,1,45,341,0,1,27.0,6.0,1
2010091211,SF,2,1,2,2,50,359,1,2,6.0,30.0,0
2010091212,DAL,0,1,2,0,77,465,1,1,7.0,6.0,1
2010091212,WAS,1,2,0,3,56,349,0,1,3.0,7.0,0
2010091300,BAL,1,3,1,2,96,437,0,2,10.0,9.0,1
2010091300,NYJ,0,2,0,3,67,274,0,2,9.0,10.0,0
2010091301,KC,0,0,2,0,20,293,0,1,20.0,14.0,1
2010091301,SD,0,3,3,0,45,584,1,2,14.0,20.0,0
2010091900,HOU,1,0,3,3,40,646,0,5,27.0,27.0,0
2010091900,WAS,0,0,3,2,63,609,0,3,27.0,27.0,0
2010091901,BUF,2,0,1,0,44,406,0,4,7.0,34.0,0
2010091901,GB,0,2,4,2,40,409,0,0,34.0,7.0,1
2010091902,MIA,0,3,1,0,40,296,0,3,13.0,10.0,1
2010091902,MIN,4,1,2,1,19,415,1,3,10.0,13.0,0
2010091903,CLE,1,1,3,0,75,363,1,1,14.0,15.0,0
2010091903,KC,2,0,0,3,33,375,0,1,15.0,14.0,1
2010091904,PIT,0,4,1,4,47,219,1,4,19.0,11.0,1
2010091904,TEN,3,7,1,1,60,450,0,4,11.0,19.0,0
2010091905,CHI,0,0,4,2,35,476,1,2,27.0,19.0,1
2010091905,DAL,2,1,1,2,25,511,0,0,16.0,27.0,0
2010091906,DET,2,1,4,1,38,593,0,2,32.0,35.0,0
2010091906,PHI,0,2,5,0,88,586,0,6,35.0,32.0,1
2010091907,ARI,3,1,1,0,35,452,0,2,7.0,41.0,0
2010091907,ATL,0,1,5,2,149,518,0,2,41.0,7.0,1
2010091908,CAR,2,2,1,0,0,389,0,4,7.0,20.0,0
2010091908,TB,0,0,2,2,78,333,0,0,20.0,7.0,1
2010091909,DEN,0,1,4,1,39,462,0,1,31.0,14.0,1
2010091909,SEA,3,0,2,0,60,366,0,1,14.0,31.0,0
2010091910,OAK,2,2,1,3,97,472,0,2,16.0,14.0,1
2010091910,STL,1,0,2,0,85,396,0,3,13.0,16.0,0
2010091911,NE,2,1,2,0,58,472,0,1,14.0,28.0,0
2010091911,NYJ,1,0,3,2,79,399,0,3,28.0,14.0,1
2010091912,BAL,4,1,1,1,15,353,0,2,10.0,15.0,0
2010091912,CIN,0,1,0,5,86,349,0,1,15.0,10.0,1
2010091913,JAC,4,2,1,2,39,475,0,2,12.0,38.0,0
2010091913,SD,2,1,5,1,19,533,0,1,38.0,13.0,1
2010091914,IND,0,2,4,1,36,450,0,1,31.0,14.0,1
2010091914,NYG,1,4,3,0,44,308,1,4,13.0,31.0,0
2010092000,NO,0,0,2,3,35,406,0,2,22.0,22.0,0
2010092000,SF,2,3,3,0,59,557,0,0,20.0,22.0,0
2010092600,NYG,2,1,1,1,116,586,0,2,10.0,29.0,0
2010092600,TEN,0,0,3,2,50,365,0,1,29.0,10.0,1
2010092601,CAR,1,4,1,0,84,393,0,1,7.0,20.0,0
2010092601,CIN,2,1,2,2,30,318,0,1,20.0,7.0,1
2010092602,PIT,2,0,4,1,0,471,0,0,37.0,13.0,1
2010092602,TB,1,2,2,2,65,463,1,4,12.0,37.0,0
2010092603,BUF,2,0,3,3,35,567,1,1,30.0,38.0,0
2010092603,NE,0,1,5,1,45,610,0,1,38.0,30.0,1
2010092604,BAL,0,0,3,1,55,475,0,0,24.0,17.0,1
2010092604,CLE,0,1,2,1,65,387,0,2,17.0,24.0,0
2010092605,DET,2,0,1,1,75,525,0,1,10.0,24.0,0
2010092605,MIN,3,1,3,1,92,419,0,2,24.0,10.0,1
2010092606,ATL,0,1,3,2,68,606,0,2,24.0,24.0,0
2010092606,NO,2,1,3,1,10,479,0,2,24.0,24.0,0
2010092607,STL,1,2,3,3,51,420,0,1,27.0,16.0,1
2010092607,WAS,1,1,1,3,113,560,0,1,16.0,30.0,0
2010092608,DAL,0,0,3,2,42,532,0,0,27.0,13.0,1
2010092608,HOU,2,1,1,2,39,476,0,4,13.0,27.0,0
2010092609,KC,1,0,4,1,35,525,0,0,31.0,3.0,1
2010092609,SF,1,1,1,1,60,402,0,5,9.0,31.0,0
2010092610,JAC,1,1,0,1,103,273,0,7,3.0,28.0,0
2010092610,PHI,0,0,4,0,48,486,0,3,28.0,3.0,1
2010092611,DEN,1,2,2,2,27,532,0,1,13.0,27.0,0
2010092611,IND,0,1,3,2,60,452,0,0,27.0,13.0,1
2010092612,ARI,1,0,3,1,117,324,1,2,24.0,23.0,1
2010092612,OAK,1,2,2,3,110,531,0,3,23.0,24.0,0
2010092613,SD,2,3,2,1,77,696,0,4,20.0,27.0,0
2010092613,SEA,1,0,3,2,38,415,2,3,27.0,20.0,1
2010092614,MIA,1,2,2,3,67,586,0,2,23.0,31.0,0
2010092614,NYJ,1,0,4,1,66,590,0,0,31.0,23.0,1
2010092700,CHI,3,1,1,2,117,381,0,3,16.0,17.0,0
2010092700,GB,1,2,3,1,73,636,1,0,17.0,19.0,0
2010100300,BUF,0,1,2,0,23,453,0,3,14.0,38.0,0
2010100300,NYJ,0,1,5,1,39,579,0,0,38.0,14.0,1
2010100301,CIN,0,2,2,2,49,466,0,4,20.0,23.0,0
2010100301,CLE,1,1,2,3,74,405,0,1,23.0,20.0,1
2010100302,BAL,1,3,2,1,76,400,0,1,17.0,14.0,1
2010100302,PIT,1,1,2,0,64,273,0,3,14.0,17.0,0
2010100303,DEN,1,1,2,4,116,505,0,7,23.0,20.0,1
2010100303,TEN,0,1,2,2,69,519,1,2,20.0,26.0,0
2010100304,DET,2,2,3,4,93,552,1,3,26.0,27.0,0
2010100304,GB,3,3,3,0,40,406,0,2,27.0,26.0,1
2010100305,ATL,2,1,2,3,45,447,1,3,13.0,13.0,0
2010100305,SF,2,2,1,0,56,318,0,1,13.0,16.0,0
2010100306,CAR,0,0,2,0,36,415,0,3,14.0,16.0,0
2010100306,NO,0,4,1,3,66,456,0,2,16.0,14.0,1
2010100307,SEA,1,1,0,1,36,369,0,5,3.0,20.0,0
2010100307,STL,1,0,2,2,54,421,0,4,20.0,3.0,1
2010100308,IND,1,2,4,0,30,528,0,1,27.0,28.0,0
2010100308,JAC,0,0,4,1,50,484,0,0,28.0,28.0,0
2010100309,HOU,0,0,4,1,20,453,0,0,31.0,24.0,1
2010100309,OAK,2,2,3,1,29,481,0,4,24.0,31.0,0
2010100310,PHI,1,4,1,2,55,575,0,1,12.0,17.0,0
2010100310,WAS,1,0,2,1,55,344,0,1,17.0,12.0,1
2010100311,ARI,2,1,1,1,30,310,1,9,6.0,40.0,0
2010100311,SD,0,1,5,2,48,492,1,1,40.0,9.0,1
2010100312,CHI,3,3,0,1,49,187,0,10,3.0,17.0,0
2010100312,NYG,0,3,2,1,35,455,0,2,17.0,3.0,1
2010100400,MIA,4,0,4,0,51,512,1,2,20.0,33.0,0
2010100400,NE,0,0,3,2,15,384,1,3,33.0,20.0,1
2010101000,BUF,0,3,3,2,53,560,0,3,26.0,36.0,0
2010101000,JAC,1,2,3,5,20,534,0,2,36.0,26.0,1
2010101001,BAL,0,0,4,1,65,494,0,1,31.0,17.0,1
2010101001,DEN,0,1,2,1,91,483,0,1,16.0,31.0,0
2010101002,IND,1,1,1,4,38,398,0,1,19.0,9.0,1
2010101002,KC,0,2,0,3,45,413,0,1,9.0,19.0,0
2010101003,GB,1,1,1,2,55,564,0,4,13.0,13.0,0
2010101003,WAS,1,1,1,3,36,557,0,6,13.0,13.0,0
2010101004,DET,0,0,5,3,55,414,1,1,43.0,6.0,1
2010101004,STL,2,2,1,2,63,540,1,1,6.0,43.0,0
2010101005,CAR,3,3,0,2,63,264,0,5,6.0,23.0,0
2010101005,CHI,4,0,2,3,35,393,0,3,23.0,6.0,1
2010101006,CIN,3,1,3,2,33,469,1,0,21.0,23.0,0
2010101006,TB,1,4,2,1,52,491,0,3,20.0,21.0,0
2010101007,ATL,0,1,1,2,48,410,0,2,19.0,10.0,1
2010101007,CLE,3,2,2,1,70,387,1,3,10.0,19.0,0
2010101008,HOU,1,2,1,1,91,332,0,3,10.0,34.0,0
2010101008,NYG,2,1,4,3,60,503,0,0,34.0,10.0,1
2010101009,ARI,1,4,1,3,25,307,1,4,16.0,20.0,0
2010101009,NO,3,2,4,2,40,516,2,1,20.0,22.0,0
2010101010,DAL,4,0,3,2,85,642,0,6,27.0,34.0,0
2010101010,TEN,0,1,5,2,88,392,0,3,34.0,27.0,1
2010101011,OAK,0,4,2,2,30,397,0,4,27.0,27.0,0
2010101011,SD,0,3,5,2,101,703,2,3,27.0,27.0,0
2010101012,PHI,0,2,2,2,30,512,0,4,26.0,24.0,1
2010101012,SF,2,3,4,1,65,609,1,2,24.0,26.0,0
2010101100,MIN,1,3,4,0,81,553,1,4,20.0,28.0,0
2010101100,NYJ,0,1,1,5,25,507,0,2,22.0,20.0,1
2010101700,GB,1,0,2,2,25,481,0,5,20.0,20.0,0
2010101700,MIA,1,0,3,4,50,569,0,0,20.0,20.0,0
2010101701,SD,1,0,2,1,20,482,0,7,16.0,20.0,0
2010101701,STL,0,0,2,2,46,390,0,3,20.0,17.0,1
2010101702,BAL,0,2,2,2,97,472,0,3,20.0,20.0,0
2010101702,NE,2,1,2,3,48,437,0,3,20.0,20.0,0
2010101703,CLE,2,1,1,1,20,405,0,5,10.0,28.0,0
2010101703,PIT,1,0,4,0,51,428,0,0,27.0,10.0,1
2010101704,HOU,0,0,5,0,40,554,0,2,34.0,31.0,1
2010101704,KC,0,0,4,1,48,549,0,1,31.0,35.0,0
2010101705,DET,1,4,2,2,46,522,0,2,20.0,28.0,0
2010101705,NYG,0,2,4,0,60,430,0,2,28.0,20.0,1
2010101706,ATL,1,1,2,1,43,413,0,3,17.0,31.0,0
2010101706,PHI,1,0,4,1,65,511,0,1,31.0,17.0,1
2010101707,CHI,0,1,1,2,76,416,0,6,13.0,23.0,0
2010101707,SEA,0,0,4,0,25,533,1,0,23.0,19.0,1
2010101708,NO,1,2,4,1,40,510,0,0,31.0,6.0,1
2010101708,TB,0,4,1,0,70,398,0,1,6.0,31.0,0
2010101709,DEN,0,3,2,2,74,376,0,1,20.0,24.0,0
2010101709,NYJ,2,1,3,1,81,408,0,2,24.0,20.0,1
2010101710,OAK,2,2,0,3,96,305,0,2,9.0,17.0,0
2010101710,SF,0,0,2,1,107,448,0,2,17.0,9.0,1
2010101711,DAL,2,1,3,0,57,490,0,0,21.0,24.0,0
2010101711,MIN,0,1,3,1,79,370,1,3,24.0,21.0,1
2010101712,IND,0,2,3,2,25,602,0,1,27.0,24.0,1
2010101712,WAS,2,2,3,1,43,555,0,3,24.0,27.0,0
2010101800,JAC,3,1,0,1,72,430,0,3,3.0,30.0,0
2010101800,TEN,0,1,3,3,40,394,0,0,29.0,3.0,1
2010102400,ATL,1,1,6,1,19,627,1,0,39.0,32.0,1
2010102400,CIN,0,3,4,2,58,653,0,3,32.0,39.0,0
2010102401,MIA,0,1,1,5,29,439,0,1,22.0,23.0,0
2010102401,PIT,0,4,3,3,29,531,0,3,23.0,22.0,1
2010102402,BAL,0,3,4,3,66,516,0,2,34.0,34.0,0
2010102402,BUF,2,3,4,2,30,634,0,1,34.0,34.0,0
2010102403,JAC,2,1,3,2,78,493,1,1,20.0,41.0,0
2010102403,KC,0,1,5,0,57,541,0,1,40.0,20.0,1
2010102404,CLE,0,3,1,3,53,297,0,1,28.0,17.0,1
2010102404,NO,4,2,4,1,55,564,2,3,16.0,28.0,0
2010102405,CHI,4,2,2,0,57,442,1,4,13.0,16.0,0
2010102405,WAS,2,6,2,1,42,425,1,3,16.0,13.0,1
2010102406,CAR,1,2,3,3,59,496,1,1,20.0,19.0,1
2010102406,SF,1,0,1,2,57,385,0,2,19.0,23.0,0
2010102407,STL,0,1,2,2,35,420,0,1,17.0,18.0,0
2010102407,TB,0,2,1,4,102,511,0,3,18.0,17.0,1
2010102408,PHI,2,1,2,4,35,436,1,1,19.0,30.0,0
2010102408,TEN,2,2,3,3,102,359,0,3,27.0,19.0,1
2010102409,ARI,1,2,1,1,25,367,0,2,10.0,22.0,0
2010102409,SEA,0,1,1,8,102,449,0,5,22.0,10.0,1
2010102410,NE,0,0,2,3,95,247,0,4,23.0,20.0,1
2010102410,SD,1,4,2,2,25,605,0,2,20.0,23.0,0
2010102411,DEN,2,3,3,0,64,320,1,4,14.0,58.0,0
2010102411,OAK,0,3,7,1,94,535,0,2,58.0,14.0,1
2010102412,GB,2,1,3,0,10,493,0,0,27.0,24.0,1
2010102412,MIN,3,0,7,1,50,607,1,1,24.0,27.0,0
2010102500,DAL,0,2,3,2,36,371,0,3,33.0,41.0,0
2010102500,NYG,3,3,6,3,52,685,1,1,41.0,34.0,1
2010103100,DEN,1,1,2,1,92,576,0,4,16.0,24.0,0
2010103100,SF,0,1,3,1,35,522,0,0,24.0,16.0,1
2010103101,DAL,4,1,2,1,46,564,0,2,17.0,35.0,0
2010103101,JAC,0,1,5,0,10,447,0,3,35.0,17.0,1
2010103102,CIN,1,0,2,0,45,407,0,0,14.0,22.0,0
2010103102,MIA,1,0,1,5,33,454,0,0,22.0,14.0,1
2010103103,BUF,1,3,1,1,75,448,0,3,10.0,10.0,0
2010103103,KC,0,0,1,2,10,502,0,3,10.0,10.0,0
2010103104,DET,1,1,4,1,59,516,0,1,28.0,25.0,1
2010103104,WAS,1,2,4,2,83,671,2,7,25.0,31.0,0
2010103105,CAR,3,2,1,1,20,319,0,3,10.0,20.0,0
2010103105,STL,0,1,2,3,75,352,0,2,20.0,10.0,1
2010103106,GB,0,0,0,3,25,242,0,2,6.0,0.0,1
2010103106,NYJ,2,3,0,0,45,487,0,2,0.0,9.0,0
2010103107,SD,2,0,4,2,66,585,0,1,33.0,25.0,1
2010103107,TEN,0,0,3,1,76,547,0,0,25.0,33.0,0
2010103108,MIN,1,0,2,1,68,447,0,1,18.0,28.0,0
2010103108,NE,0,0,4,0,14,435,0,0,27.0,18.0,1
2010103109,ARI,5,1,6,0,40,492,2,1,28.0,36.0,0
2010103109,TB,1,1,4,1,52,534,1,2,36.0,28.0,1
2010103110,OAK,0,1,3,4,70,658,0,2,32.0,3.0,1
2010103110,SEA,2,1,0,1,90,326,0,8,3.0,33.0,0
2010103111,NO,1,1,2,2,53,451,0,2,20.0,10.0,1
2010103111,PIT,1,2,2,1,20,424,0,2,10.0,20.0,0
2010110100,HOU,1,1,3,1,29,500,1,3,17.0,29.0,0
2010110100,IND,0,0,2,3,70,502,0,1,29.0,17.0,1
2010110700,DET,0,2,3,1,133,530,0,2,20.0,17.0,1
2010110700,NYJ,1,4,2,3,68,593,0,1,20.0,20.0,0
2010110701,BAL,0,1,2,4,25,471,0,4,26.0,10.0,1
2010110701,MIA,3,3,1,1,38,366,0,2,10.0,26.0,0
2010110702,CLE,0,1,4,2,10,465,0,0,34.0,14.0,1
2010110702,NE,1,1,2,0,38,357,0,1,14.0,34.0,0
2010110703,HOU,1,1,3,3,67,516,0,2,23.0,29.0,0
2010110703,SD,1,1,4,0,26,492,0,1,29.0,23.0,1
2010110704,BUF,2,1,3,0,35,373,0,1,19.0,22.0,0
2010110704,CHI,0,1,3,0,43,379,0,1,22.0,19.0,1
2010110705,ARI,1,0,2,1,36,516,1,6,17.0,30.0,0
2010110705,MIN,2,2,4,2,68,616,1,3,30.0,17.0,1
2010110706,ATL,0,0,3,2,40,435,0,0,27.0,21.0,1
2010110706,TB,1,0,3,0,43,499,1,1,21.0,27.0,0
2010110707,CAR,1,1,1,1,89,325,1,4,3.0,33.0,0
2010110707,NO,1,1,3,2,40,450,0,1,33.0,3.0,1
2010110708,NYG,0,1,5,3,75,511,0,0,41.0,7.0,1
2010110708,SEA,2,3,1,0,35,337,0,0,7.0,41.0,0
2010110709,IND,2,0,3,1,140,416,0,3,24.0,26.0,0
2010110709,PHI,0,1,3,4,34,464,0,3,26.0,24.0,1
2010110710,KC,1,3,3,3,165,490,0,3,20.0,20.0,0
2010110710,OAK,1,2,2,3,65,614,1,4,20.0,20.0,0
2010110711,DAL,2,3,3,0,20,392,2,4,13.0,37.0,0
2010110711,GB,0,1,4,1,40,471,0,1,37.0,13.0,1
2010110800,CIN,1,2,3,0,83,424,0,4,21.0,27.0,0
2010110800,PIT,1,2,3,2,20,412,0,1,27.0,21.0,1
2010111100,ATL,0,1,3,2,36,417,0,2,26.0,21.0,1
2010111100,BAL,1,1,3,0,20,401,0,2,21.0,26.0,0
2010111400,MIA,1,1,3,3,35,521,0,1,29.0,17.0,1
2010111400,TEN,1,2,2,1,88,351,0,2,17.0,29.0,0
2010111401,CLE,0,2,2,2,40,443,0,3,20.0,20.0,0
